,tweet,label
157,{'ml': 'ചെറിയ ഒരു വർക്ക്\u200c ആണ്. സപ്പ്റ്റ് പ്ലീസ്'},0
158,{'ml': 'ഒരു ഞീട്ടലും ഇല്ല രോമാജ്ജാവും ഇല്ല അയ്യ്'},0
159,{'ml': 'പദം നല്ല റിവ്യൂ ഉണ്ടാളോ... കാണാനം'},0
160,{'ml': '#ഫ്ഡീസ് ഉറപ്പിച്ചവർ മാത്രം ലൈക് ഇട്ടേ..'},0
161,{'ml': 'ഹേ ലോക്സ് വെറി മച്ച് ഏജിഡ്.ഐൻ തീസ് മൂവി ട്രൈലർ ......എനിക്ക് മാത്രം തോന്നിയതരിക്കും.. പൊങ്കല ഇടുന്നേണ് മുൻപൂ മനസക്ഷിയോട് ചോദിക്കുക്കാ...'},0
162,{'ml': '50.ദേ പ്രവ്സ്യേഎം കണ്ടു കൊലക്കൊല്കി ട്രൈലർ'},0
163,{'ml': 'കട്ട പ്രതീക്ഷാ....... ലവ് ഊൂ അല്ല ...'},0
164,{'ml': '8 മാണി ഒന്ന് വെഗ്ലൻ ആവ്'},0
165,{'ml': 'ചുമ്മാ അല്ലാട്ടോ ഇക്ക ഇങ്ങളെ മെഗാസ്റ്റാർ എന്ന് വിളിക്കണേ'},0
166,{'ml': 'മൂനു ദിവസം നോ 1 ട്രെണ്ടിങ് ഓൺ യൂട്യൂബെ'},0
167,"{'ml': ""ഐ'ംംംം ഫ്രോം ക്ലേഫോസ്ലോവക്യ. ഐ'ംംംം സി ഫാൻ ഓഫ് മോഹൻലാൽ. മുരുക""}",0
168,{'ml': 'ഇപ്പോൾ തന്നെ ഒരു 5പ്രാവശ്യം കണ്ടു'},0
169,{'ml': 'ട്രൈലർ കാണുന്നേ മുൻപേ ലൈക് അടിച്ചവർ ഇവടെ കമോണ്'},0
170,{'ml': 'ലളേറ്റ്യന്റെ ഫേസ് കണ്ടിട്ട് സങ്കടം മാത്രം എന്നലും എന്റെ സ്റ്റി കുമര മേനോണെ നാരി'},0
171,{'ml': 'പൃഥ്വിരാജ് പോസ്റ്റർ കണ്ടിട്ട് പുൽ ഇവെയിലും കണ്ണൻ ഉണ്ടോണ് തിരക്കാൻ വന്നവരെ പോരത്തേയ്...'},0
172,{'ml': 'ഇങ്ങനെ ഉള്ള ഫിലിംസ് കാണാൻ ഇഷ്ടം അല്ലാത്ത ആൾക്കർ ഉണ്ടോ?'},0
173,{'ml': 'അയ്യോ ഇത് എന്ത് ദുരന്തം ട്രയ്ലർ ആണ് ഇതിലും ബേതം സന്തോഷ് പണ്ഡിറ്റിന്റെ രാധയുടെ ട്രയ്ലർ ആണ്ഇഹ് ഞാൻ പറന്നു ലാലുണ്ണി അല്ലെ അപ്പോൾ ഇതൊക്കെ പ്രധീഷിക്കണ്ട ഉള്ളൂ'},0
174,{'ml': 'ആസിഫ് ഐക്ക യേ സ്ക്രീൻ ഇല് കാനാൻ കട്ട വെയ്റ്റിംഗ്..'},0
175,{'ml': 'എഡിലെ ചേല പൊലീസ് നൈ ഇവിഡെയോ കണ്ടപോലെ വിജയൻ സർക്കരെ എന്നോ'},0
176,{'ml': 'ഒരു പക്ഷേ എന്നും ഒരു തവണ എങ്കിലും മിനിമം എല്ലാരും കാണുന്ന ട്രൈലർ ഇതായിരിക്കും ..നോ ഡോ്വുട്ട്.....'},0
177,{'ml': 'ഇതു പോളോരു മൂവി മലയാളത്തിൽ കാനാൻ ഒരുപാട് ആഗ്രഹിച്ചിരുന് പക്ഷയെ ഏനോക്കെ ഡിഫറയർട്ട് കൊണ്ടുവനിടുണ്ടോ അപോഴോക്കെ മലയാളി തറിമാടിയിട്ടുണ്ട് ഇതു അതു പോലാവതിരിക്കറ്റെ ന്യൂ ജെൻ മോവീകറും യൂത്തും കുംഗ്യൂയെ ഇഷ്ടപ്പെടുന്ന എല്ലാവരും മൂവി തിയറ്ററിൽ താനെ പോയി കണ്ടാൽ മതിയായിരുന്നു ഓൾ തായ് ബെസ്റ്റ്'},0
178,{'ml': 'ഇതിനും ഒടിയന്റെ അവസ്ഥ ആണെന്ന് തോനുന്നു ട്രെയിലറിലെ ഡയലോഗ് കത്തിയായീപോയീ പടം തീയറ്ററിൽ വന്ന് കുറച്ച് ആൾക്കാരുടെ അഭീപ്രായം അറിഞ്ഞട്ടു കാണാൻ പോകാം ഈ ട്രയ്ലർ വാട്സ്ആപ്പിൽ ഷെയർ ചെയ്യാൻ വിചാരിച്ചതാണ് പക്ഷെ ആ ഡയലോഗ് കേട്ടപ്പോൾ വേണ്ടെന്ന് തോന്നി'},0
179,{'ml': 'ഐക്ക ഒരു രക്ഷയും ഇല്ല അജനി എട്ടം'},0
180,{'ml': 'എന്നാലും എന്റെ അശൂരാ ടീസർ കണ്ട് കെങ് 10 മിൻ ഐ കോമണ്ട് ഇടാൻ പട്ടണ്ടെ രോമങ്ങൾ എനിച്ച് നിന്ന് ഡെൻസ് കളിക്കയയെലെ അതോണ് കഴിയാണ്ടി'},0
181,{'ml': 'ഉളുപ്പില്ലാത്താവങ്കാറ് സ്ക്രിപ്റ്റ് വറിറ്റർ ഉടെ പെറു പോലും വെച്ചില്ല.'},0
182,{'ml': 'പണ്ടൊരു സെപ്പ് 21 ന് #പറവ കട്ട വെയ്റ്റിംഗ് ഫൊർ ഫെബ്ബ് 7'},0
183,{'ml': '8 മാണി ആവാൻ വേണ്ടി കട്ട വെയ്റ്റിംഗ്'},0
184,{'ml': 'എന്ന ഫ്രീംബ്സിപ്പ് ഡയ്ക്ക് ഒരു കേക്ക് വാങ്ങിച്ചു കൊടുക്ക്...'},0
185,{'ml': 'ഇനിയൻ മുതേ മാമങ്ങം മലയാളത്തിന്റെ മഹാ മാമങ്ങം എന്റെ പോന്നു എനിക്ക് വയ്യൂ മമ്മൂക്ക്ക്ക'},0
186,{'ml': 'അപ്പോ പൊട്ടിയെന്നു പറഞ്ഞേക്ക്... ഒൺലി റിപ്പറ്റ്🤭'},0
187,{'ml': 'പ്രിയ ദർശന്റെ വിജരം മുസ്ലിംസിന്റെ സ്ലാഗ് എപ്പോളും ഇങ്ങനെയന്ന....എൻഡ് ഡയലോഗ് ബോറു ആണു ഡയലോഗ് ശൈലി മറ്റുഗ...'},0
188,{'ml': 'കണ്ടിരിക്കും..ഡിസംബർ സീസൺ ജയത്റ്റൺ ലേലത്തിൽ അങ്ങ് പിടിച്ചുന്നു പറഞ്ഞേക്ക് ക്ട..ജയസൂര്യ ഫാൻസ് ഒരു ലൈക് അടിച്ചെ....'},0
189,{'ml': 'സിലോക്ക് ടീസർ ടിഡ് ബിഗ് ബ്രദേർ ട്രൈലർ'},0
190,{'ml': 'ലോക്സ് ലൈക് സി സൂപ്പർലൈറ്റ്..'},0
191,{'ml': 'ഓടി വിദ്യകൾ കണ്ണൻ കത്ത് നിൽകുകയാണ് ലളേറ്റ്'},0
192,{'ml': '2020 ഐക്ക ഡേ മാത്രം. എക്ക പോളിക്കൂറ്റും'},0
193,  എത്തിപ്പോ കഥാ മുഴുവൻ ഉണ്ടാലോ ഇതിലു  ,0
194,{'ml': 'മഞ്ജു ചേച്ചി കേരളത്തിന്റെ ലേഡി സൂപ്പർ സ്റ്റാർ'},0
195,{'ml': 'ടോവിനോ.നമക് ഉരുത്തനെ... അയ്യോ അടിപോകി മാസ്സ് മുവി എയർക്കും കട്ട വെയ്റ്റിംഗ്'},0
196,{'ml': 'രാജാവെ. ഇദു നമ്മൾ പോലികും ...ഇംഗ് അവിടെ നിന്നോ'},0
197,  ഇയാം തമിഴ് ബൂട്ട് ഐ ലൗ മലയാളം,0
198,"{'ml': ""ആരെലും ശ്രദ്ധിച്ചോ ലളേറ്റ്യന്റെ ചെറുപ്പം കാണിക്കുന്ന സെനിൽ 1.39 ആ കുട്ടി തോലും ചേരിച്ചുള്ള ആ നിൽപ്പ്.. രാജുവേറ്റൻ'എസിഎസ് പെർഫെക്ഷൻ...""}",0
199,{'ml': 'മോഹൻ ലാൽ സാർ സൂപ്പർക്ക് നഗർജ്ജുണ ഫാൻസ്'},0
200,{'ml': 'എനിക്ക് ഒരു 5 ലൈക്ക് തരുമോ ചങാതികളേ....................പിപിłęåśė'},0
201,{'ml': '8 ഹൗർ കഴിഞ്ഞിട്ടും 1ംംംം പോലും ആയില്ല'},0
202,{'ml': 'ഏട്ടന്റെ പുതിയ പടത്തിനു വേണ്ടി കാത്തിരിക്കുന്നവർ ലൈക്\u200c ബട്ടൺ അടിച്ചു പോളിക്കോ-----------'},0
203,{'ml': 'പോയി ഫെമിനിച്ചികൾ? എവിടെ പോയി അമ്മ സംഘടനകൾ? സത്യായിട്ടും കണ്ടിട്ട് സഹിക്കുന്നില്ല കോടികൾ വാരുന്ന സിനിമ സംഘടനകൾ ഇത്രയ്ക്കും മനുഷ്യത്വം ഇല്ലാത്തവരാണെന്ന് ഇപ്പൊ മനസ്സിലായി'},0
204,{'ml': 'നി അർധ വധ ബീഷണി ഓണ്ടാക്കൻ..പറ്റി ..ഇണല വന്നു കൊറച്ച് സിനിമ എഡ്പോ നി ഇതാണ്ഡ വള്ള കോപില പ്രൊഡ്യൂസർ അയൻ തോണുന്ന..പോയ് ചതുടേട മെയർ'},0
205,{'ml': 'ഇന്നാലെ രത്രി 10മണിക്ക് നോക്കിയപ്പോൾ 200കെറി വീബ് ഇപ്പോയതാ 2ംംംം വീബ്... ട്രൈലർ പ്ലൊളിച്ച്... ലളേറ്റൺ-പൃത്തി കൊമ്പോ പദം 150+ക്രി നെടുമെന്നുറപ്പുള്ളവർ ലൈക് എഡി'},0
206,{'ml': 'പടം കണ്ടു കഴിഞ്ഞു ഒരു വാട്സ് യുപി സ്റ്റേറ്റ്സ് തപ്പി വന്നതാണ്.. ഷമ്മി ഹീറോ ആണ് ഹീറോ'},0
207,{'ml': 'ഫാൻ എന്ന ഹിന്ദി സിനിമയുടെ റീമക്ക് പോലെ'},0
208,{'ml': 'എറ്റ് ലേല്റ്റ്\u200cനക്കണൻ ഏത് ഭാഗിയ സപ്പർ ലളേറ്റ് പൊളിച്ച്'},0
209,{'ml': 'ഒരു ചരിത്ര സിനിമക്ക് വേണ്ട 3 കരിയങ്ങൾ ഇല്ല'},0
210,{'ml': '#ജൂൺ 16 #കട്ട #വെയ്റ്റിംഗ് #ഡെരിക് എബ്രഹാം'},0
211,{'ml': 'സോബിൻ ഐക്ക കൂടേ ഉള്ളത് കാരണം നമ്മുടെ ഫോട്കൊച്ചി കാർക് അഭിമാനമാ'},0
212,{'ml': 'ലിന്റോ കുറിൻറെ ന്യൂ വീഡിയോ (ഷൈലോക്ക് ടീസർ മാഷപ്പ് )വെയിറ്റ് ചെയ്യുന്നവർ ലൈക്\u200c അടിക്കുക'},0
213,{'ml': 'ഏതാ അവനാ ടീസർ കാണുന്നത് ന്നു മുൻപ് ഡിസ്\u200cലൈക് അടിച്ച വാൻ #$%&$#@@$%'},0
214,{'ml': 'കോള കാൻഡിലെ ഇരക്ക് കൊല്ലാമെ വിടമാട്ടെ ഐക്ക മാസ്'},0
215,  രാജ എല്ലാം അടിച്ച് ടോഫിയൻ ആകും,0
216,{'ml': 'അതേയ്... ധർമ്മജൻ പറഞ്ഞപോലെ രണ്ടുംകൂടി വേണ്ടാ ട്ടോ... റിറ്റ് യൂ ഇഇഅനനഐി വേറെ കുഞ്ഞാലി വേറെ'},0
217,{'ml': 'പടം പൊട്ടില്ല എന്ന് ഉറപ്പുള്ളവർക് ലൈക് അടിക്കാം....... നല്ല ഒരു ത്രില്ലെർ ആയിരിക്കും'},0
218,{'ml': 'വേട്ടക്ക് ശേഷം പക്കാ ത്രില്ലെർ ഐറ്റം'},0
219,{'ml': 'പ്രണവ് മോഹൻലാൽ പറ്റിയ റോൾ അയിരുന്നു പുതിയ പില്ലർ പോലികും'},0
220,{'ml': 'മാമാഗത്തിന്റെ മുൻപിൽ പൊട്ടൻ പോകുന്ന സിനിമ. മാമാഗത്തിന്റെ റഷസ്സ് കണ്ടാഹർ സൂപ്പർ അബിപ്രമാണ് പരന്നത്'},0
221,{'ml': 'ഇട്ടൺ ഇൻഡുസ്ത്രി ഹിറ്റ് അടിച്ചാൽ ഇക്കണ്റെ ഹിറ്റ് ഉറപ്പ... അങ്ങനെ ആവത്തി....'},0
222,{'ml': 'ഒരു പോത്തൻ വാവ മണക്കുന്നു എന്ന് പറഞ്ഞാൽ ആരാധകർ എന്നെ പഞ്ഞിക്കിടുവോ'},0
223,{'ml': 'ചാക്കോച്ച പൊളിക്ക് മുത്തെ നമ്മൾ മലയാളികൾ എന്നും കൂടെ ഉണ്ട്'},0
224,{'ml': '6.3 ഡിസ്ലിക്ക് വേര് വെറുപ്പ് അതന്നെ കരണം'},0
225,{'ml': 'റിയലിസ്റ്റിക്ക് ഭൂതങ്ങളിൽ നിന്ന് ഒരു വിമോചനം പ്രതീക്ഷിക്കുന്നു'},0
226,{'ml': 'മുറിവേറ്റ സിംഹത്തിന്റെ ശ്യാസം ഗർജന്തേകൾ ബയങ്കരമായിരുന്നു വന്നു വന്നു അവൻ വന്നുക്കാ ലൗ യൂ'},0
227,{'ml': 'നിറുത്ത് ദാ എന്ന വോയിസ് ....തമിഴ് ല റിലീസ് പന്നുങ്ങ പാ'},0
228,{'ml': 'ആരോ ഒരാൾ അല്ല....എന്റെ ഏട്ടൻ മൈ ബിഗ് ബ്രദർ !!'},0
229,{'ml': 'അരണ്ടാ അരണ്ട തല്ല് ഉടക്കുന്നത് അരണ്ടാ'},0
230,{'ml': 'മലയാളം ഫിലിം ഇൻഡുസ്ത്രി’ഇല് ഇത്രീം മണ്ളി ലോക്’ഉം സ്റ്റൈൽ’ഉം ഉള്ള നടൻ വേറെ ഇന്തായിട്ടില്ല...🤘'},0
